"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento","descrizione"
"http://dati.camera.it/ocd/persona.rdf/p308924","GRUPPIONI","NAIKE","19790125","nato a BOLOGNA, BOLOGNA, EMILIA-ROMAGNA, il 25.01.1979","BOLOGNA","female","EMILIA-ROMAGNA - P02",,,"COMITATO PERMANENTE SULLA TUTELA DELLA LIBERTA' RELIGIOSA NELLA SFERA INTERNAZIONALE",2025-04-02 13:12:45,"Laurea in Economia aziendale e gestione delle imprese internazionali; Imprenditrice del settore metalmeccanico"
"http://dati.camera.it/ocd/persona.rdf/p307452","PRISCO","EMANUELE","19771123","nato a PERUGIA, PERUGIA, UMBRIA, il 23.11.1977","PERUGIA","male","UMBRIA - P01",,,"IV COMMISSIONE (DIFESA)",2025-04-02 13:13:26,"Laurea in giurisprudenza; Funzionario"
"http://dati.camera.it/ocd/persona.rdf/p308895","PASTORELLA","GIULIA","19860605","nato a MILANO, MILANO, LOMBARDIA, il 05.06.1986","MILANO","female","LOMBARDIA 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI",2025-02-24 13:05:38,"Laurea in lettere e filosofia a Oxford, Dottorato di ricerca alla London School of Economics, Master in politica europea a Sciences Po e London School of Economics; Direttrice delle pubbliche relazioni"
"http://dati.camera.it/ocd/persona.rdf/p308895","PASTORELLA","GIULIA","19860605","nato a MILANO, MILANO, LOMBARDIA, il 05.06.1986","MILANO","female","LOMBARDIA 1 - P01",,,"IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-02-24 13:05:38,"Laurea in lettere e filosofia a Oxford, Dottorato di ricerca alla London School of Economics, Master in politica europea a Sciences Po e London School of Economics; Direttrice delle pubbliche relazioni"
"http://dati.camera.it/ocd/persona.rdf/p308923","PULCIANI","PAOLO","19720203","nato a ROMA, ROMA, LAZIO, il 03.02.1972","ROMA","male","LAZIO 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p308923","PULCIANI","PAOLO","19720203","nato a ROMA, ROMA, LAZIO, il 03.02.1972","ROMA","male","LAZIO 2 - P02",,,"COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p308923","PULCIANI","PAOLO","19720203","nato a ROMA, ROMA, LAZIO, il 03.02.1972","ROMA","male","LAZIO 2 - P02",,,"GIUNTA PER LE AUTORIZZAZIONI",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p308923","PULCIANI","PAOLO","19720203","nato a ROMA, ROMA, LAZIO, il 03.02.1972","ROMA","male","LAZIO 2 - P02",,,"II COMMISSIONE (GIUSTIZIA)",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307561","DE LUCA","PIERO","19800611","nato a CAVA DE' TIRRENI, SALERNO, CAMPANIA, il 11.06.1980","CAVA DE' TIRRENI","male","CAMPANIA 2 - P02",,,"COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE",2025-02-24 13:05:06,"Dottorato di ricerca in diritto ed economia - Diplome d'etudes specialisées; Avvocato; Professore di seconda fascia"
"http://dati.camera.it/ocd/persona.rdf/p307561","DE LUCA","PIERO","19800611","nato a CAVA DE' TIRRENI, SALERNO, CAMPANIA, il 11.06.1980","CAVA DE' TIRRENI","male","CAMPANIA 2 - P02",,,"COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI",2025-02-24 13:05:06,"Dottorato di ricerca in diritto ed economia - Diplome d'etudes specialisées; Avvocato; Professore di seconda fascia"
"http://dati.camera.it/ocd/persona.rdf/p307561","DE LUCA","PIERO","19800611","nato a CAVA DE' TIRRENI, SALERNO, CAMPANIA, il 11.06.1980","CAVA DE' TIRRENI","male","CAMPANIA 2 - P02",,,"XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-02-24 13:05:06,"Dottorato di ricerca in diritto ed economia - Diplome d'etudes specialisées; Avvocato; Professore di seconda fascia"
"http://dati.camera.it/ocd/persona.rdf/p308905","MAERNA","NOVO UMBERTO","19560906","nato a MILANO, MILANO, LOMBARDIA, il 06.09.1956","MILANO","male","LOMBARDIA 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",2025-02-24 13:05:21,"Laurea in ingegneria; DIRIGENTE D'AZIENDA"
"http://dati.camera.it/ocd/persona.rdf/p308905","MAERNA","NOVO UMBERTO","19560906","nato a MILANO, MILANO, LOMBARDIA, il 06.09.1956","MILANO","male","LOMBARDIA 2 - P02",,,"X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2025-02-24 13:05:21,"Laurea in ingegneria; DIRIGENTE D'AZIENDA"
"http://dati.camera.it/ocd/persona.rdf/p307435","BALDINO","VITTORIA","19880528","nato a ROSSANO, COSENZA, CALABRIA, il 28.05.1988","ROSSANO","female","CALABRIA - P01",,,"COLLEGIO D'APPELLO",2025-03-26 13:10:50,"Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307435","BALDINO","VITTORIA","19880528","nato a ROSSANO, COSENZA, CALABRIA, il 28.05.1988","ROSSANO","female","CALABRIA - P01",,,"IV COMMISSIONE (DIFESA)",2025-03-26 13:10:50,"Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307143","ZIELLO","EDOARDO","19920411","nato a CIVITAVECCHIA, ROMA, LAZIO, il 11.04.1992","CIVITAVECCHIA","male","TOSCANA - P03",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-02-24 13:04:50,"Laurea in giurisprudenza; Giurista"
"http://dati.camera.it/ocd/persona.rdf/p307143","ZIELLO","EDOARDO","19920411","nato a CIVITAVECCHIA, ROMA, LAZIO, il 11.04.1992","CIVITAVECCHIA","male","TOSCANA - P03",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-02-24 13:04:50,"Laurea in giurisprudenza; Giurista"
"http://dati.camera.it/ocd/persona.rdf/p307511","CIABURRO","MONICA","19700412","nato a CUNEO, CUNEO, PIEMONTE, il 12.04.1970","CUNEO","female","PIEMONTE 2 - P02",,,"IV COMMISSIONE (DIFESA)",2025-04-02 13:13:01,"DIPLOMA ACCADEMICO DIDATTICA DELLA MUSICA; Insegnante di scuola secondaria inferiore; Sindaco"
"http://dati.camera.it/ocd/persona.rdf/p307511","CIABURRO","MONICA","19700412","nato a CUNEO, CUNEO, PIEMONTE, il 12.04.1970","CUNEO","female","PIEMONTE 2 - P02",,,"XIII COMMISSIONE (AGRICOLTURA)",2025-04-02 13:13:01,"DIPLOMA ACCADEMICO DIDATTICA DELLA MUSICA; Insegnante di scuola secondaria inferiore; Sindaco"
"http://dati.camera.it/ocd/persona.rdf/p308792","PELLICINI","ANDREA","19700128","nato a VARESE, VARESE, LOMBARDIA, il 28.01.1970","VARESE","male","LOMBARDIA 2 - P01",,,"COMMISSIONE GIURISDIZIONALE PER IL PERSONALE",2025-02-24 13:05:20,"Laurea in giurisprudenza; Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p308792","PELLICINI","ANDREA","19700128","nato a VARESE, VARESE, LOMBARDIA, il 28.01.1970","VARESE","male","LOMBARDIA 2 - P01",,,"COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-02-24 13:05:20,"Laurea in giurisprudenza; Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p308792","PELLICINI","ANDREA","19700128","nato a VARESE, VARESE, LOMBARDIA, il 28.01.1970","VARESE","male","LOMBARDIA 2 - P01",,,"GIUNTA DELLE ELEZIONI",2025-02-24 13:05:20,"Laurea in giurisprudenza; Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p308792","PELLICINI","ANDREA","19700128","nato a VARESE, VARESE, LOMBARDIA, il 28.01.1970","VARESE","male","LOMBARDIA 2 - P01",,,"II COMMISSIONE (GIUSTIZIA)",2025-02-24 13:05:20,"Laurea in giurisprudenza; Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p307686","ANDREUZZA","GIORGIA","19731211","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 11.12.1973","PARMA","female","VENETO 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-02-24 13:04:50,"Laurea in architettura; Architetto"
"http://dati.camera.it/ocd/persona.rdf/p307686","ANDREUZZA","GIORGIA","19731211","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 11.12.1973","PARMA","female","VENETO 1 - P01",,,"X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2025-02-24 13:04:50,"Laurea in architettura; Architetto"
"http://dati.camera.it/ocd/persona.rdf/p306398","FORNARO","FEDERICO","19621209","nato a GENOVA, GENOVA, LIGURIA, il 09.12.1962","GENOVA","male","PIEMONTE 2 - P01",,,"GIUNTA DELLE ELEZIONI",2025-04-02 13:13:01,"Laurea in scienze politiche; Dirigente di azienda"
"http://dati.camera.it/ocd/persona.rdf/p306398","FORNARO","FEDERICO","19621209","nato a GENOVA, GENOVA, LIGURIA, il 09.12.1962","GENOVA","male","PIEMONTE 2 - P01",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-04-02 13:13:01,"Laurea in scienze politiche; Dirigente di azienda"
"http://dati.camera.it/ocd/persona.rdf/p306398","FORNARO","FEDERICO","19621209","nato a GENOVA, GENOVA, LIGURIA, il 09.12.1962","GENOVA","male","PIEMONTE 2 - P01",,,"GIUNTA PER IL REGOLAMENTO",2025-04-02 13:13:01,"Laurea in scienze politiche; Dirigente di azienda"
"http://dati.camera.it/ocd/persona.rdf/p308881","FOSSI","EMILIANO","19730902","nato a FIRENZE, FIRENZE, TOSCANA, il 02.09.1973","FIRENZE","male","TOSCANA - P03",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI",2025-02-24 13:05:37,"Laurea in scienze politiche; già Sindaco comune di Campi Bisenzio"
"http://dati.camera.it/ocd/persona.rdf/p308881","FOSSI","EMILIANO","19730902","nato a FIRENZE, FIRENZE, TOSCANA, il 02.09.1973","FIRENZE","male","TOSCANA - P03",,,"COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI",2025-02-24 13:05:37,"Laurea in scienze politiche; già Sindaco comune di Campi Bisenzio"
"http://dati.camera.it/ocd/persona.rdf/p308881","FOSSI","EMILIANO","19730902","nato a FIRENZE, FIRENZE, TOSCANA, il 02.09.1973","FIRENZE","male","TOSCANA - P03",,,"XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-02-24 13:05:37,"Laurea in scienze politiche; già Sindaco comune di Campi Bisenzio"
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato patrocinante nelle giurisdizioni superiori"
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02",,,"COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato patrocinante nelle giurisdizioni superiori"
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02",,,"COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato patrocinante nelle giurisdizioni superiori"
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02",,,"GIUNTA PER LE AUTORIZZAZIONI",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato patrocinante nelle giurisdizioni superiori"
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02",,,"II COMMISSIONE (GIUSTIZIA)",2025-02-24 13:04:50,"Laurea in giurisprudenza; Avvocato patrocinante nelle giurisdizioni superiori"
"http://dati.camera.it/ocd/persona.rdf/p307804","FENU","EMILIANO","19770129","nato a SINISCOLA, NUORO, SARDEGNA, il 29.01.1977","SINISCOLA","male","SARDEGNA - P01",,,"COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-04-07 13:17:12,"Laurea in economia e commercio; Commercialista, Revisore dei Conti"
"http://dati.camera.it/ocd/persona.rdf/p307804","FENU","EMILIANO","19770129","nato a SINISCOLA, NUORO, SARDEGNA, il 29.01.1977","SINISCOLA","male","SARDEGNA - P01",,,"COMMISSIONE PARLAMENTARE DI VIGILANZA SULL'ANAGRAFE TRIBUTARIA",2025-04-07 13:17:12,"Laurea in economia e commercio; Commercialista, Revisore dei Conti"
"http://dati.camera.it/ocd/persona.rdf/p307804","FENU","EMILIANO","19770129","nato a SINISCOLA, NUORO, SARDEGNA, il 29.01.1977","SINISCOLA","male","SARDEGNA - P01",,,"VI COMMISSIONE (FINANZE)",2025-04-07 13:17:12,"Laurea in economia e commercio; Commercialista, Revisore dei Conti"
"http://dati.camera.it/ocd/persona.rdf/p307804","FENU","EMILIANO","19770129","nato a SINISCOLA, NUORO, SARDEGNA, il 29.01.1977","SINISCOLA","male","SARDEGNA - P01",,,"COMMISSIONE PARLAMENTARE PER IL CONTRASTO DEGLI SVANTAGGI DERIVANTI DALL'INSULARITA'",2025-04-07 13:17:12,"Laurea in economia e commercio; Commercialista, Revisore dei Conti"
"http://dati.camera.it/ocd/persona.rdf/p308796","COPPO","MARCELLO","19781127","nato a ASTI, ASTI, PIEMONTE, il 27.11.1978","ASTI","male","PIEMONTE 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",2025-04-02 13:12:44,"Laurea in giurisprudenza; Avvocato con esperienza nei seguenti campi: lavoro, previdenziale, tributario"
"http://dati.camera.it/ocd/persona.rdf/p308796","COPPO","MARCELLO","19781127","nato a ASTI, ASTI, PIEMONTE, il 27.11.1978","ASTI","male","PIEMONTE 2 - P02",,,"GIUNTA DELLE ELEZIONI",2025-04-02 13:12:44,"Laurea in giurisprudenza; Avvocato con esperienza nei seguenti campi: lavoro, previdenziale, tributario"
"http://dati.camera.it/ocd/persona.rdf/p308796","COPPO","MARCELLO","19781127","nato a ASTI, ASTI, PIEMONTE, il 27.11.1978","ASTI","male","PIEMONTE 2 - P02",,,"XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-04-02 13:12:44,"Laurea in giurisprudenza; Avvocato con esperienza nei seguenti campi: lavoro, previdenziale, tributario"
"http://dati.camera.it/ocd/persona.rdf/p307455","ROTELLI","MAURO","19710402","nato a VITERBO, VITERBO, LAZIO, il 02.04.1971","VITERBO","male","LAZIO 2 - P01",,,"CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2024-01-26 12:45:03,"Laurea in economia aziendale, Laurea in scienze politiche; Responsabile marketing e comunicazione"
"http://dati.camera.it/ocd/persona.rdf/p307455","ROTELLI","MAURO","19710402","nato a VITERBO, VITERBO, LAZIO, il 02.04.1971","VITERBO","male","LAZIO 2 - P01",,,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2024-01-26 12:45:03,"Laurea in economia aziendale, Laurea in scienze politiche; Responsabile marketing e comunicazione"
"http://dati.camera.it/ocd/persona.rdf/p307416","CANTONE","LUCIANO","19870524","nato a CATANIA, CATANIA, SICILIA, il 24.05.1987","CATANIA","male","SICILIA 2 - P02",,,"DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELLA NATO",2025-04-02 13:12:44,"Laurea triennale in Scienze e Tecnologie dei Trasporti; Dipendente di azienda privata"
"http://dati.camera.it/ocd/persona.rdf/p307416","CANTONE","LUCIANO","19870524","nato a CATANIA, CATANIA, SICILIA, il 24.05.1987","CATANIA","male","SICILIA 2 - P02",,,"XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-04-02 13:12:44,"Laurea triennale in Scienze e Tecnologie dei Trasporti; Dipendente di azienda privata"
"http://dati.camera.it/ocd/persona.rdf/p301531","CARFAGNA","MARIA ROSARIA","19751218","nato a SALERNO, SALERNO, CAMPANIA, il 18.12.1975","SALERNO","female","PUGLIA - P04",,,"COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE",2025-04-02 13:13:24,"Laurea in giurisprudenza"
"http://dati.camera.it/ocd/persona.rdf/p301531","CARFAGNA","MARIA ROSARIA","19751218","nato a SALERNO, SALERNO, CAMPANIA, il 18.12.1975","SALERNO","female","PUGLIA - P04",,,"III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-04-02 13:13:24,"Laurea in giurisprudenza"
"http://dati.camera.it/ocd/persona.rdf/p307138","GAVA","VANNIA","19740630","nato a SACILE, PORDENONE, FRIULI-VENEZIA-GIULIA, il 30.06.1974","SACILE","female","FRIULI-VENEZIA GIULIA - P01",,,"XII COMMISSIONE (AFFARI SOCIALI)",2024-01-26 12:45:30,"Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p307134","BAGNASCO","ROBERTO","19500407","nato a NOVI LIGURE, ALESSANDRIA, PIEMONTE, il 07.04.1950","NOVI LIGURE","male","LIGURIA - P01",,,"IV COMMISSIONE (DIFESA)",2024-01-26 12:45:29,"Laurea in farmacia, Master in bioetica; Farmacista"
"http://dati.camera.it/ocd/persona.rdf/p307161","CARE'","NICOLA","19600731","nato a GUARDAVALLE, CATANZARO, CALABRIA, il 31.07.1960","GUARDAVALLE","male","AFRICA ASIA OCEANIA ANTARTIDE",,,"DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELLA NATO",2025-02-24 13:05:38," Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p307161","CARE'","NICOLA","19600731","nato a GUARDAVALLE, CATANZARO, CALABRIA, il 31.07.1960","GUARDAVALLE","male","AFRICA ASIA OCEANIA ANTARTIDE",,,"IV COMMISSIONE (DIFESA)",2025-02-24 13:05:38," Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p308244","BONETTI","ELENA","19740412","nato a ASOLA, MANTOVA, LOMBARDIA, il 12.04.1974","ASOLA","female","VENETO 2 - P02",,,"DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-04-02 13:13:25,"PHD in matematica; Professoressa associata di analisi matematica"
"http://dati.camera.it/ocd/persona.rdf/p308244","BONETTI","ELENA","19740412","nato a ASOLA, MANTOVA, LOMBARDIA, il 12.04.1974","ASOLA","female","VENETO 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",2025-04-02 13:13:25,"PHD in matematica; Professoressa associata di analisi matematica"
"http://dati.camera.it/ocd/persona.rdf/p308244","BONETTI","ELENA","19740412","nato a ASOLA, MANTOVA, LOMBARDIA, il 12.04.1974","ASOLA","female","VENETO 2 - P02",,,"V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-04-02 13:13:25,"PHD in matematica; Professoressa associata di analisi matematica"
"http://dati.camera.it/ocd/persona.rdf/p308244","BONETTI","ELENA","19740412","nato a ASOLA, MANTOVA, LOMBARDIA, il 12.04.1974","ASOLA","female","VENETO 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI ECONOMICI E SOCIALI DERIVANTI DALLA TRANSIZIONE DEMOGRAFICA IN ATTO",2025-04-02 13:13:25,"PHD in matematica; Professoressa associata di analisi matematica"
"http://dati.camera.it/ocd/persona.rdf/p300674","ROSATO","ETTORE","19680728","nato a TRIESTE, TRIESTE, FRIULI-VENEZIA-GIULIA, il 28.07.1968","TRIESTE","male","CAMPANIA 1 - P02",,,"UNIONE INTERPARLAMENTARE",2025-04-02 13:13:49,"Diploma di istituto tecnico commerciale; Dipendente di azienda privata"
"http://dati.camera.it/ocd/persona.rdf/p300674","ROSATO","ETTORE","19680728","nato a TRIESTE, TRIESTE, FRIULI-VENEZIA-GIULIA, il 28.07.1968","TRIESTE","male","CAMPANIA 1 - P02",,,"IV COMMISSIONE (DIFESA)",2025-04-02 13:13:49,"Diploma di istituto tecnico commerciale; Dipendente di azienda privata"
"http://dati.camera.it/ocd/persona.rdf/p300674","ROSATO","ETTORE","19680728","nato a TRIESTE, TRIESTE, FRIULI-VENEZIA-GIULIA, il 28.07.1968","TRIESTE","male","CAMPANIA 1 - P02",,,"COMITATO PARLAMENTARE PER LA SICUREZZA DELLA REPUBBLICA",2025-04-02 13:13:49,"Diploma di istituto tecnico commerciale; Dipendente di azienda privata"
"http://dati.camera.it/ocd/persona.rdf/p307304","PAGANO","UBALDO","19790516","nato a BARI, BARI, PUGLIA, il 16.05.1979","BARI","male","PUGLIA - P03",,,"COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-02-24 13:05:05,"Laurea in giurisprudenza; Avvocato civilista e amministrativista"
"http://dati.camera.it/ocd/persona.rdf/p307304","PAGANO","UBALDO","19790516","nato a BARI, BARI, PUGLIA, il 16.05.1979","BARI","male","PUGLIA - P03",,,"V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-02-24 13:05:05,"Laurea in giurisprudenza; Avvocato civilista e amministrativista"
"http://dati.camera.it/ocd/persona.rdf/p308845","PENZA","PASQUALINO","19860116","nato a NAPOLI, NAPOLI, CAMPANIA, il 16.01.1986","NAPOLI","male","CAMPANIA 1 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-02-24 13:05:07,"Laurea in scienze politiche e delle relazioni internazionali; Agente scelto della Polizia di Stato; già assessore all'ambiente del comune di Caivano"
"http://dati.camera.it/ocd/persona.rdf/p308845","PENZA","PASQUALINO","19860116","nato a NAPOLI, NAPOLI, CAMPANIA, il 16.01.1986","NAPOLI","male","CAMPANIA 1 - P02",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-02-24 13:05:07,"Laurea in scienze politiche e delle relazioni internazionali; Agente scelto della Polizia di Stato; già assessore all'ambiente del comune di Caivano"
"http://dati.camera.it/ocd/persona.rdf/p307612","OSNATO","MARCO","19720320","nato a BELLUNO, BELLUNO, VENETO, il 20.03.1972","BELLUNO","male","LOMBARDIA 1 - P02",,,"CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2025-04-02 13:13:25,"Laurea in giurisprudenza; Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p307612","OSNATO","MARCO","19720320","nato a BELLUNO, BELLUNO, VENETO, il 20.03.1972","BELLUNO","male","LOMBARDIA 1 - P02",,,"COMMISSIONE PARLAMENTARE DI VIGILANZA SULLA CASSA DEPOSITI E PRESTITI",2025-04-02 13:13:25,"Laurea in giurisprudenza; Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p307612","OSNATO","MARCO","19720320","nato a BELLUNO, BELLUNO, VENETO, il 20.03.1972","BELLUNO","male","LOMBARDIA 1 - P02",,,"VI COMMISSIONE (FINANZE)",2025-04-02 13:13:25,"Laurea in giurisprudenza; Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p307302","ASCARI","STEFANIA","19800303","nato a CORREGGIO, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 03.03.1980","CORREGGIO","female","EMILIA-ROMAGNA - P02",,,"CONSIGLIO DI GIURISDIZIONE",2025-04-02 13:13:50,"Laurea in giurisprudenza, Corsi e scritti di specializzazione e approfondimenti; Avvocata penalista ed esperta in diritto dell'immigrazione"
